elevation,aspect,slope,hd_to_hydrology,vd_to_hydrology,hd_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,hd_to_firepoint,wilderness,soil,target
2834,86,12,376,162,1155,237,221,113,706,2,12,4
3177,90,18,633,241,1337,245,208,85,2468,2,32,1
3453,310,16,671,84,2116,173,227,193,570,2,38,6
2906,217,28,192,69,859,180,253,195,726,2,12,1
2997,56,9,240,-22,4080,226,222,130,1290,0,28,1
2128,4,7,30,4,1044,211,227,153,1382,3,16,3
3122,21,7,255,15,3705,215,224,146,1369,0,28,0
2778,340,16,242,66,1719,185,216,168,1100,2,10,4
3397,298,13,966,212,4652,184,235,191,2848,2,37,6
2381,160,13,212,66,258,233,242,137,771,2,2,2
3359,108,18,201,7,2353,248,215,88,3539,1,32,0
3434,176,15,540,234,2412,226,247,149,781,2,39,6
2146,8,16,108,11,268,199,205,141,666,3,9,5
2312,122,27,216,115,816,253,206,61,1495,3,2,3
2250,91,22,30,9,362,247,200,72,1794,3,2,3
2872,157,16,242,121,2010,236,241,130,805,2,12,4
2956,116,35,319,145,2272,254,184,0,1860,2,12,1
2601,249,35,300,1,570,127,240,236,1187,2,3,2
2345,77,13,175,-13,390,236,215,107,664,3,1,2
2698,347,9,30,1,1419,202,225,161,2335,2,16,4
2901,31,10,216,10,1919,218,218,135,1495,2,31,4
2106,4,25,170,96,228,179,183,134,531,3,9,2
2514,151,23,201,-35,1347,242,232,106,1259,2,3,2
2121,178,28,90,40,540,219,242,136,573,3,5,2
3244,27,19,134,44,3181,209,197,119,285,2,21,6
2240,121,41,212,129,907,250,171,0,323,3,2,3
3696,6,12,1020,287,5017,205,216,148,3250,2,39,6
3224,150,5,30,-1,4034,227,240,147,2591,0,22,6
3237,151,2,0,0,700,222,239,152,1050,1,18,0
2885,261,12,350,53,911,189,246,195,1719,2,3,4
2707,198,2,30,-6,1401,218,241,159,2244,0,19,1
2826,1,21,67,16,1041,184,194,143,1899,2,23,1
3249,96,13,150,-1,698,240,221,109,2233,0,21,0
3080,159,11,162,26,3277,231,242,141,5688,0,28,0
2037,29,24,0,0,582,204,182,104,485,3,9,3
3159,354,2,175,-19,892,215,235,157,1073,1,21,0
2666,210,16,67,23,1978,205,253,179,1958,2,3,2
3236,144,6,212,1,2866,230,239,143,824,0,22,0
2277,112,24,162,56,552,253,206,66,1739,3,2,3
3190,168,18,30,-10,2598,231,244,137,2764,0,28,6
2278,99,14,30,12,390,242,220,104,1597,3,3,3
2929,73,18,335,122,350,238,203,89,926,0,28,1
2005,159,28,30,1,210,236,232,107,247,3,5,3
2306,324,24,150,30,1282,153,206,190,430,3,9,2
2034,35,21,67,18,446,213,189,104,532,3,9,3
3141,9,14,124,6,1708,204,212,144,659,2,30,0
2430,321,25,234,102,722,150,208,194,1253,3,9,5
3496,113,16,60,-6,1824,245,222,101,1822,1,38,6
3280,174,15,306,62,3072,228,246,147,2230,0,28,6
2835,242,26,124,76,2438,161,250,219,569,2,12,1
2481,52,16,541,137,842,227,203,105,1471,3,5,5
2331,340,26,30,13,874,157,193,170,1041,3,9,5
2790,129,15,60,3,600,243,230,111,180,0,29,4
2918,351,14,255,35,3036,195,216,159,1790,2,21,0
3399,314,15,470,61,1651,178,227,188,671,2,38,6
3134,105,9,240,23,285,236,229,123,5518,1,22,0
3289,355,8,390,63,3270,207,226,157,2074,0,28,0
2554,191,11,153,7,2163,220,249,162,1989,2,1,4
3319,34,14,437,154,3568,217,210,125,1950,2,38,6
2937,105,12,85,10,4710,240,225,113,4279,0,28,0
2543,216,31,67,41,1710,173,251,196,391,2,3,2
3430,326,15,558,87,1774,182,222,179,551,2,38,6
2207,225,2,0,0,700,216,241,162,1621,3,3,3
2553,155,18,108,22,1140,238,239,124,1832,2,3,2
2130,341,13,0,0,1053,192,220,166,1396,3,16,3
2736,122,24,108,15,2797,252,212,72,2122,0,28,4
3004,329,10,170,28,4296,197,229,171,2288,0,28,1
3463,265,12,108,23,5314,190,245,194,4052,2,37,6
3011,138,15,60,-4,895,242,233,117,793,2,23,1
3282,62,12,240,47,6007,230,215,115,446,0,21,0
2502,127,20,150,54,598,248,223,94,841,2,3,2
2454,357,12,30,0,1165,200,217,154,1613,2,9,5
3226,50,18,192,21,1624,225,199,101,598,2,38,6
2104,134,15,0,0,1380,243,231,113,859,3,0,3
2218,313,28,153,73,1074,133,205,206,755,3,9,2
2685,67,24,150,45,1237,235,184,67,968,2,12,1
2625,16,14,335,25,1714,208,211,138,1974,2,9,5
2513,352,18,234,82,1100,185,205,156,424,3,5,5
3103,90,10,306,48,552,236,224,118,1434,2,31,0
3087,146,9,150,-2,1855,233,239,138,2123,0,29,0
3406,105,5,649,173,2001,228,234,140,1691,0,34,6
2240,171,22,300,115,1149,229,243,134,591,3,2,3
1989,311,20,150,39,495,161,221,198,646,3,9,5
2918,36,10,150,26,4110,219,217,132,3990,0,28,1
2377,349,21,175,87,960,177,200,158,895,3,9,5
3408,53,2,457,-45,931,221,234,150,702,1,37,6
2790,108,11,150,3,540,239,227,117,256,0,29,4
3334,359,11,534,100,745,203,220,154,1672,2,31,6
2305,292,29,277,89,738,125,219,227,1095,3,9,5
3217,47,16,0,0,1581,224,202,108,805,2,38,6
2800,125,18,108,36,2044,247,224,99,1062,2,12,4
2185,59,37,339,228,382,220,140,22,234,3,0,2
3288,43,12,540,15,2942,222,213,123,1082,2,23,0
2661,194,37,108,40,1920,188,240,157,1091,2,3,1
3192,115,14,404,76,2584,244,225,107,2915,2,23,0
2508,316,20,170,54,725,164,219,194,497,2,9,5
2213,31,14,0,0,1260,216,209,126,594,3,16,3
2379,19,24,212,109,774,194,181,114,870,3,9,5
2303,77,13,0,0,162,236,216,108,1103,3,13,3
2556,225,9,0,0,1406,208,249,178,1299,2,16,5
2959,215,26,30,-5,3225,184,253,192,1015,2,12,1
2578,52,8,573,19,1263,225,222,131,1570,2,10,1
3046,151,2,240,-18,745,222,239,152,1380,0,22,0
2634,133,23,120,55,1706,249,222,87,1182,2,3,2
2334,80,21,297,83,361,243,197,74,850,3,2,2
2025,72,26,42,14,382,239,180,56,485,3,0,3
3116,353,18,268,54,319,187,207,156,1230,0,21,1
2566,315,12,306,96,706,188,230,182,636,2,9,5
2359,82,14,382,165,924,239,214,103,1441,3,5,3
3437,350,16,780,98,1517,190,212,159,1549,2,37,6
2107,130,19,30,3,1350,247,226,100,895,3,0,3
3296,3,12,124,10,2089,204,217,150,2773,0,38,6
2300,139,18,60,16,1499,244,231,108,750,3,2,2
2314,97,36,319,210,872,251,166,12,361,3,2,3
2959,38,15,362,-25,4620,218,205,118,2177,0,28,1
2363,93,29,42,17,446,250,183,41,858,2,3,2
2847,297,22,201,48,874,152,227,212,1838,2,12,0
3287,43,10,67,5,3348,222,219,131,2605,2,22,6
2423,43,10,551,91,666,222,217,129,1237,3,5,5
2707,114,16,30,8,1441,246,222,99,1383,2,3,4
3470,162,10,890,237,2395,231,243,143,1405,0,34,6
2475,40,15,509,84,598,220,207,118,1075,3,5,5
2729,105,32,95,43,3287,254,182,30,6035,0,29,4
3450,106,21,408,212,3774,250,210,79,3436,2,38,6
2293,124,21,30,9,534,250,220,88,819,3,3,2
2994,350,13,67,7,1008,195,217,160,2012,2,31,1
3120,77,12,484,65,443,235,218,113,1266,2,31,0
3074,98,16,134,14,2230,244,216,97,1291,0,29,0
2112,337,23,0,0,1260,164,202,174,990,3,16,3
3020,324,4,95,8,5092,209,235,165,2550,0,22,0
2764,340,26,120,62,1172,155,192,170,1218,2,23,1
2403,89,20,124,19,693,245,204,79,1308,3,4,2
2722,74,23,153,83,175,240,191,69,1746,0,29,4
2895,290,22,636,194,2010,153,231,215,1902,2,12,4
2510,141,27,170,58,685,247,221,84,850,2,3,2
2743,125,11,417,109,2577,239,232,121,2122,2,9,4
3069,81,7,883,-5,1371,230,227,129,2580,2,31,1
3251,84,9,552,92,1283,233,225,125,1968,0,28,0
3068,10,20,492,0,1343,193,194,133,3576,2,23,0
2131,48,33,30,26,577,213,152,50,849,3,9,5
3436,114,6,841,242,3260,232,233,135,1624,2,37,6
3031,103,26,120,54,541,252,197,56,1405,0,29,0
3106,62,7,323,61,4789,226,226,134,841,0,28,1
2294,114,19,319,114,1148,249,218,89,1199,3,2,3
2375,40,18,242,86,934,218,198,108,912,3,9,5
3037,120,12,543,72,5474,240,230,118,6071,0,11,1
2492,292,14,582,262,828,179,236,197,365,3,9,2
2517,148,6,0,0,2322,228,240,145,797,2,9,5
2743,252,2,108,5,240,214,240,164,1158,0,29,4
2451,355,13,379,181,849,199,218,156,866,3,5,5
2978,58,6,240,0,2583,224,228,138,1489,0,28,0
2709,64,23,0,0,120,234,187,73,2118,0,29,4
2926,32,9,108,4,3834,218,220,137,6445,0,28,1
2698,45,12,134,33,162,223,214,124,2208,0,28,4
2486,90,22,42,13,1608,247,200,71,598,2,9,5
2398,32,12,67,1,295,217,213,129,466,2,9,5
2598,155,15,218,60,1148,236,240,130,1121,2,3,2
2782,32,21,134,-2,832,211,191,108,977,2,32,1
2198,11,4,0,0,785,216,232,153,351,3,13,3
3064,89,10,162,33,1969,236,224,119,3586,2,23,0
2534,63,6,390,31,930,226,227,135,1332,2,10,4
2829,352,16,283,53,2208,190,211,158,2402,0,28,1
2196,144,33,127,76,1091,245,212,67,469,3,2,3
3253,348,18,30,7,3881,183,207,160,4106,0,37,6
2173,326,11,42,0,1256,194,228,174,1045,3,3,3
2195,47,8,0,0,811,223,223,135,391,3,13,3
2940,137,11,300,85,551,237,236,128,933,2,31,4
3251,183,15,210,33,2902,223,249,155,2403,0,28,6
3299,185,13,95,20,3663,222,249,157,1622,2,31,0
2865,61,29,277,140,1947,229,167,51,564,2,12,4
2779,149,18,361,49,2480,241,236,118,2155,2,3,2
3275,176,14,300,57,2922,226,247,149,2379,0,28,6
2385,328,24,108,61,1261,155,204,185,962,3,9,2
2420,334,27,124,64,532,150,194,177,711,2,9,5
3380,188,13,150,8,4233,220,249,160,3429,2,32,6
2346,118,24,319,152,895,252,211,73,1448,3,2,3
3390,161,22,175,35,2885,236,239,121,792,2,34,6
2693,63,4,212,15,2210,224,231,143,1851,2,31,5
2387,291,20,124,49,1353,160,233,210,836,3,9,2
2760,29,10,85,-6,2132,217,219,137,1082,0,22,1
2605,167,27,67,28,1905,231,238,120,1343,2,3,2
2801,111,31,124,59,2216,254,189,37,430,2,12,4
3378,124,11,108,-4,2227,239,232,123,3429,0,37,6
2419,17,34,120,36,626,172,149,95,750,2,9,5
2752,111,18,60,0,470,248,218,92,335,0,29,4
2888,52,28,301,163,1939,222,169,63,579,2,32,4
2189,294,28,228,100,912,132,221,223,875,3,9,5
3174,39,15,484,67,5770,219,206,118,908,0,28,0
3348,73,9,408,26,953,231,223,124,2583,2,30,6
2849,298,15,30,8,1944,178,234,196,1321,2,22,4
3268,316,19,0,0,5526,165,220,193,883,0,37,0
2143,243,16,30,5,837,187,251,200,1499,3,16,3
2922,253,11,395,22,5501,194,248,191,3992,0,28,1
2325,302,8,95,23,1184,199,237,177,162,3,5,3
2047,51,41,134,103,162,204,122,16,277,3,9,2
2210,88,44,379,-79,537,239,130,0,516,3,0,2
3375,357,18,467,41,3784,190,206,151,3443,2,39,6
2106,142,30,67,32,240,247,217,75,825,3,0,2
2702,138,18,256,68,2462,244,231,108,2270,2,3,2
2717,115,17,60,-21,342,247,222,98,459,0,29,4
2743,159,11,190,9,1984,232,242,140,1213,0,11,1
3371,176,12,484,171,2638,226,246,150,726,2,31,0
2725,74,20,170,76,170,240,197,79,907,0,29,4
2181,36,2,0,0,1084,219,234,152,1211,3,3,3
2468,103,9,0,0,1515,236,228,122,760,2,3,5
2861,219,12,931,181,2310,206,252,180,1600,2,16,4
2209,320,16,395,190,540,177,223,186,210,3,4,2
2106,26,30,108,-4,384,191,160,89,771,3,0,2
3438,186,15,551,126,4188,222,249,157,2999,2,32,6
1976,312,23,150,85,120,152,216,202,433,3,0,2
3000,61,18,700,119,1651,232,201,95,2869,2,32,1
2929,1,20,598,60,2223,186,197,145,1495,2,30,1
2286,189,6,270,24,150,220,244,159,300,3,9,3
2199,116,30,150,86,1008,254,195,44,384,3,2,3
2614,61,10,395,-25,807,228,220,124,738,2,16,4
2428,189,29,120,72,350,207,246,153,1087,3,3,2
2719,74,12,210,53,240,234,217,114,2205,0,28,4
2664,199,25,437,10,450,203,252,170,836,2,2,1
2110,113,30,60,32,750,254,194,44,90,3,2,3
3445,122,12,828,212,2230,240,231,119,1530,0,34,6
2282,132,21,212,99,1321,248,224,94,990,3,2,3
2057,257,8,0,0,934,201,245,183,218,3,16,3
2739,333,6,170,55,1600,205,232,165,2155,2,9,4
3062,260,14,90,25,2304,184,247,201,509,2,31,1
3019,41,13,391,64,1288,221,211,123,2419,0,28,1
3273,290,13,324,98,960,182,238,195,2271,0,38,6
3354,58,10,845,176,1505,228,218,123,1682,2,39,6
2967,21,9,840,169,2758,214,221,142,655,2,30,1
2473,305,15,190,38,514,178,231,193,1738,3,5,2
2136,45,11,30,1,1332,223,217,127,1328,3,16,3
2066,320,41,256,179,247,87,167,202,30,3,9,2
2725,89,20,42,11,300,246,204,79,484,0,29,4
2603,338,15,361,45,525,186,217,170,872,2,10,2
3260,85,23,362,26,3640,246,194,66,1681,0,38,6
2869,358,16,180,-1,201,192,208,151,1440,0,28,0
2631,135,13,362,-8,799,240,234,120,631,2,1,4
2350,11,14,190,56,966,204,211,142,607,3,5,2
2365,250,28,437,35,764,149,246,227,787,3,0,2
3405,180,8,977,166,3020,223,245,156,1654,2,37,6
2306,8,7,0,0,384,212,226,152,836,3,3,3
2213,285,32,153,82,755,116,220,235,1022,3,9,5
2287,68,23,60,35,360,236,188,71,1639,3,3,3
2284,325,17,313,162,962,175,219,183,1269,3,9,2
3155,185,3,560,-39,849,220,241,157,1500,1,21,0
2366,111,22,30,7,518,252,209,73,481,3,0,2
2556,69,15,216,-17,1073,234,210,103,492,0,8,0
3288,40,8,0,0,2279,221,222,136,313,2,34,6
2669,44,21,30,2,1284,220,189,95,864,2,32,1
2309,103,9,0,0,685,236,228,122,721,3,16,3
3213,37,9,216,22,3412,220,219,134,3530,0,22,6
2722,16,19,175,34,1756,201,197,129,1140,0,28,1
1960,117,20,0,0,60,250,216,84,240,3,0,2
2377,54,6,324,120,1231,224,226,137,1177,3,1,2
3357,6,9,134,41,2881,209,222,151,2281,0,38,6
2454,175,29,175,68,190,221,240,130,871,2,3,2
2332,67,12,90,47,1239,232,216,115,912,3,2,2
2459,228,32,42,29,930,158,250,212,811,2,3,2
3472,318,12,484,144,1194,189,229,180,1505,1,39,6
2690,119,28,42,14,3162,254,204,58,6153,0,29,4
2750,87,21,60,7,2781,245,202,76,2190,0,28,4
2738,95,22,85,-21,180,249,201,69,2271,0,29,4
2748,92,27,180,-93,201,249,188,50,2395,0,29,4
2590,39,25,134,-9,582,211,175,86,1260,2,9,5
2305,331,18,481,218,630,175,215,178,443,3,5,2
2907,8,26,127,39,153,179,178,127,1943,0,29,0
2126,133,31,85,35,797,251,208,60,134,3,2,3
2489,273,21,201,63,499,161,241,217,240,3,9,5
2634,92,23,120,48,1591,248,199,67,1199,2,2,2
3227,147,8,90,3,3132,232,239,140,2190,0,28,6
3187,25,15,537,111,481,211,205,127,1798,2,32,1
2758,107,23,127,59,3386,252,207,71,5949,0,29,4
2193,120,14,0,0,977,244,227,109,1316,3,2,3
3182,75,20,30,15,2283,240,199,81,2761,0,28,0
3107,214,25,979,279,4357,187,254,191,1312,2,32,1
2091,103,21,30,13,771,249,209,78,124,3,2,3
2835,327,8,190,47,2038,200,231,170,1984,0,11,1
3201,126,9,524,88,3461,235,234,130,3455,0,38,1
3390,69,9,150,16,3869,230,222,125,2800,2,38,6
3245,135,0,170,18,4224,219,238,156,2402,0,37,6
2939,323,14,150,26,3038,184,225,180,2173,0,28,1
3358,249,11,664,163,849,197,248,189,579,1,30,0
3845,8,7,1024,396,4653,212,226,152,2707,2,39,6
3296,87,12,150,11,2737,238,220,111,1666,2,37,6
3402,324,14,912,152,1167,183,224,180,1932,2,37,6
2200,127,32,30,17,1294,253,201,49,997,3,2,3
2172,111,26,85,46,1209,253,202,59,573,3,2,3
2156,108,35,153,105,497,253,176,18,180,3,2,3
2409,342,35,120,32,774,128,165,162,1033,2,9,5
2393,336,31,108,39,750,138,182,174,1127,3,9,5
3254,149,39,90,25,3963,237,205,58,3259,2,32,6
2327,3,17,108,47,1213,195,206,146,938,3,2,2
2294,13,11,120,77,1260,210,218,145,484,3,1,5
2829,307,23,458,75,1866,152,220,205,2040,2,12,4
2276,334,23,60,14,1260,162,204,177,607,3,9,5
2037,125,19,0,0,481,248,223,94,592,3,2,3
2307,344,20,268,114,942,175,204,164,1230,3,9,5
2477,68,5,360,119,752,225,230,139,1260,3,5,5
2988,216,9,900,92,5916,211,249,173,5718,0,28,1
2615,67,7,30,5,3463,228,226,132,2742,2,19,0
2396,323,31,85,40,513,128,191,195,725,2,9,5
2161,62,23,30,16,1276,232,186,74,547,3,1,3
3064,124,3,85,2,4165,225,237,146,745,0,28,0
3162,172,16,255,19,2278,229,246,143,794,0,22,0
2750,89,23,124,-55,210,247,195,64,2336,0,29,4
2690,169,25,42,7,2525,229,241,127,2349,0,29,4
2653,69,14,0,0,1387,234,212,107,721,2,32,4
3273,159,12,300,55,2863,233,242,138,2439,0,28,6
2850,135,6,390,49,3436,230,237,141,6326,0,29,1
3401,127,17,120,38,4204,246,227,103,3945,2,32,6
3452,52,23,658,237,2325,225,184,82,1824,0,39,0
2420,307,22,255,93,1501,155,221,204,430,3,9,5
2529,319,25,60,31,1438,146,207,196,1758,2,9,5
3061,19,31,240,28,2374,181,159,99,4302,0,28,0
2314,141,23,124,48,716,246,227,97,735,3,3,2
2748,129,25,67,10,1047,251,217,79,552,2,12,0
2645,357,4,331,5,977,213,232,157,882,2,1,4
2353,277,24,228,83,1170,150,237,223,277,3,9,5
3362,166,10,1116,123,2766,229,244,145,1777,2,37,6
2089,308,21,0,0,808,157,221,203,875,3,13,5
1969,26,20,42,7,395,206,192,115,592,3,9,5
2218,328,34,228,156,626,119,180,188,883,3,9,5
2991,49,5,570,65,5354,222,229,143,6349,0,11,1
2095,89,41,60,44,437,243,143,0,228,3,2,3
2792,107,16,240,5,513,245,220,99,300,0,29,4
2447,4,10,216,91,573,207,220,151,666,2,10,5
2448,345,21,242,69,604,172,201,164,1342,3,9,5
2424,93,9,60,-10,60,235,226,121,384,2,3,5
3269,159,22,201,85,1756,237,238,119,404,2,38,6
3121,243,7,30,1,5560,205,246,179,2896,0,18,1
2716,149,7,234,25,2229,229,240,143,1682,0,11,1
2539,105,13,474,131,451,242,223,108,1316,2,3,2
2863,203,20,153,56,1829,206,253,175,1440,2,32,4
2895,222,12,1053,229,2461,204,252,182,1465,2,33,4
2763,99,5,228,33,2624,228,233,140,2039,2,10,4
2711,162,11,485,-16,618,231,243,143,190,2,3,2
3351,6,7,150,-14,4641,211,226,152,4405,2,22,6
2742,331,18,124,30,1597,174,215,179,1221,2,9,4
2233,35,11,0,0,1288,219,215,130,646,3,1,3
3350,135,14,865,234,2791,241,233,117,2445,2,38,6
2502,14,9,30,4,1237,212,222,147,1423,2,16,5
2625,335,14,424,69,604,188,221,172,933,2,10,2
2676,54,11,60,5,2072,226,217,123,1846,2,9,4
2400,68,19,0,0,655,236,198,86,379,3,0,3
3381,174,7,85,-9,4336,225,244,153,4159,2,22,6
2311,7,29,212,115,824,173,171,124,638,3,5,5
2777,144,19,270,-45,671,243,233,111,451,0,29,4
3067,315,14,67,10,6749,181,228,186,2915,0,28,1
2242,107,6,0,0,424,231,232,134,876,3,15,3
2596,306,14,330,109,825,179,231,192,1071,3,9,2
2204,260,17,42,22,1276,176,247,208,959,3,9,2
3118,135,12,306,0,2184,239,234,123,1884,2,31,1
3298,357,13,630,28,3673,198,215,154,920,2,33,6
2130,334,27,313,66,420,149,194,178,997,3,4,5
2166,81,29,30,18,696,244,175,40,967,3,3,3
2919,23,20,162,27,150,204,192,118,175,2,32,0
1963,340,36,180,114,150,124,165,165,750,3,4,5
2328,332,4,0,0,1383,211,235,162,277,3,5,5
2059,322,17,0,0,569,174,221,186,726,3,13,3
2950,176,7,120,1,4535,224,244,154,4756,0,28,0
2700,90,8,95,20,1556,233,227,127,3396,0,11,1
2217,299,31,234,130,850,118,211,224,938,3,9,5
2092,21,21,0,0,474,201,190,119,459,3,13,3
2429,133,9,0,0,1159,235,236,132,1100,2,15,5
2292,136,19,256,129,1429,246,229,104,890,3,2,3
3280,222,14,732,189,3894,202,252,185,752,2,33,1
2104,247,29,150,58,170,147,246,227,882,3,0,2
2638,75,12,484,97,1142,234,217,113,3753,0,28,1
2874,252,14,90,15,2113,188,249,198,1316,2,22,4
3329,161,12,258,33,3986,232,243,140,2486,0,37,6
2750,66,8,589,-32,700,228,225,131,2763,0,28,1
2232,169,34,0,0,1465,223,230,110,892,3,0,3
2633,332,23,60,20,1315,159,204,180,1865,2,12,5
3413,0,1,792,174,3073,217,236,156,1830,2,37,6
3391,309,6,450,52,1506,203,236,172,1136,2,37,6
2965,30,32,162,5,446,192,153,78,1689,0,28,0
2357,311,14,484,232,825,180,229,188,1441,3,9,2
2710,265,36,150,76,1279,108,228,245,1332,2,12,1
2265,327,25,108,69,745,150,202,187,592,3,9,5
2215,323,9,0,0,1140,196,230,174,350,3,16,3
2785,313,13,268,54,1745,186,230,184,1082,2,9,4
2160,46,25,210,54,433,219,177,79,258,3,1,5
3244,98,14,424,85,677,243,219,102,932,2,38,6
3087,151,2,258,30,3010,222,239,152,1552,2,31,1
2784,119,20,67,18,2118,249,219,89,1172,2,12,4
2142,343,42,150,70,997,104,142,154,589,3,9,2
2499,66,10,85,16,240,230,219,121,1673,3,4,2
3315,349,1,541,54,3587,216,236,157,4034,0,39,0
2484,252,3,495,134,872,213,241,166,1423,3,5,5
2981,316,25,484,260,2850,146,210,199,418,2,32,0
3082,141,12,256,41,655,238,237,127,1509,2,21,1
3079,39,6,192,15,1361,221,226,141,1674,0,28,1
2071,331,14,30,1,698,186,222,175,872,3,13,3
2197,9,29,42,20,1080,174,169,120,497,3,9,2
2322,38,17,234,34,840,218,200,112,671,3,1,2
2130,82,7,0,0,1301,230,228,132,649,3,2,3
2467,157,22,240,-82,1260,238,236,116,1536,2,3,2
2054,189,18,0,0,932,218,251,160,484,3,16,3
2773,60,24,277,106,301,231,182,71,1844,0,28,4
3144,308,11,234,46,4052,190,233,184,1128,0,28,0
2653,162,17,335,49,531,234,242,133,190,2,3,2
2538,315,1,162,7,2547,215,237,160,2503,2,9,0
2603,93,13,30,-5,1170,241,219,106,466,0,28,1
2365,85,15,30,6,1194,241,212,97,674,3,5,3
2235,93,16,85,24,624,244,213,94,1679,3,2,3
3442,88,8,108,-11,1249,233,227,126,1047,1,39,6
2304,330,9,0,0,916,199,229,170,872,3,16,3
2936,356,7,0,0,4748,209,227,157,2073,0,22,4
2496,106,15,162,3,485,244,221,101,1507,3,5,2
3270,254,26,1015,349,3544,152,246,226,2420,2,26,1
2860,67,6,0,0,3369,227,228,135,4925,0,19,0
2364,86,32,362,74,743,246,168,25,351,3,2,3
3207,34,27,201,76,2598,204,169,86,1528,2,23,0
2865,139,9,0,0,1024,234,238,135,2372,2,16,1
3084,37,10,228,13,3896,220,218,132,1908,0,28,1
3279,85,29,390,45,3670,246,179,42,1651,0,38,6
2430,143,32,85,51,466,246,214,70,1215,3,3,2
3090,31,15,124,14,1061,215,205,123,1495,2,32,1
2555,95,3,443,25,1048,224,235,147,1167,2,1,2
3281,3,4,540,11,3661,214,232,155,1036,2,33,6
2954,61,9,0,0,4662,227,222,128,2337,0,22,4
2569,57,23,108,33,361,229,184,77,1638,2,9,5
2959,87,9,582,64,725,234,224,121,1838,0,28,1
2104,82,7,0,0,930,230,228,132,268,3,3,3
3375,301,10,342,53,3870,193,236,183,1931,2,37,6
3089,76,2,42,2,979,222,235,150,1956,0,22,0
3331,16,20,108,33,4087,198,193,127,990,0,39,6
3578,77,4,339,146,1682,226,231,141,1507,1,39,6
2401,285,23,234,70,1530,150,233,219,437,3,9,5
2238,118,24,108,55,1337,253,210,70,957,3,2,3
2428,1,22,120,7,872,184,193,142,1155,2,9,5
2485,242,14,150,20,503,193,251,195,1015,2,3,2
2855,198,19,277,98,2236,210,253,170,631,2,32,4
3137,14,22,0,0,1343,193,188,125,883,2,21,6
2893,187,19,150,48,534,219,250,157,1146,2,12,4
2318,193,23,319,135,1231,211,251,164,1116,3,5,3
3341,82,14,150,6,2122,238,215,105,3284,0,37,6
2880,66,16,170,0,3121,234,206,100,4402,0,11,1
2474,352,16,0,0,738,191,211,157,1627,2,19,5
2564,215,30,277,153,1637,177,251,194,655,2,3,2
3422,93,24,201,73,1507,249,195,60,1572,1,38,6
2637,65,16,108,28,2195,234,206,99,2163,2,9,5
3126,233,9,258,-2,1316,205,249,180,1873,2,31,1
2468,299,18,192,55,518,168,231,202,1742,3,9,2
3027,81,18,42,9,4382,242,204,86,2655,0,28,0
2990,331,16,0,0,1383,181,219,176,1484,2,22,1
2644,324,8,42,12,2242,199,231,172,2594,2,9,5
3079,138,6,90,4,4489,230,238,142,3173,0,21,0
3023,70,6,404,43,1167,227,228,135,2323,0,28,1
2193,339,11,0,0,895,196,224,167,1403,3,3,3
2268,15,33,216,87,849,173,155,102,711,3,9,5
3419,312,24,30,18,1588,150,215,202,1891,1,38,6
2200,113,22,42,13,1018,251,211,76,1273,3,2,3
3037,165,18,330,105,1489,233,243,133,3428,0,21,0
2084,53,33,331,20,408,217,149,41,960,3,0,5
1883,22,26,85,32,67,194,175,106,618,3,4,5
2800,80,22,90,34,1664,243,195,71,1536,2,32,4
2514,314,25,270,100,192,145,211,202,782,3,9,2
2128,267,32,192,49,636,124,234,239,532,3,9,2
2656,328,26,60,27,1350,149,200,185,1838,2,12,5
3266,29,8,30,1,2259,217,222,140,2826,0,37,6
2876,166,2,30,0,1718,221,239,155,2464,2,15,1
3356,79,21,742,59,1055,242,197,75,5461,1,23,0
2510,79,14,192,19,891,237,215,106,5325,0,17,4
3070,260,5,60,9,5545,207,243,174,2229,0,22,1
2241,37,23,60,1,458,213,184,97,702,3,9,5
2554,350,24,323,67,836,170,193,157,1213,3,9,2
2670,257,18,150,17,1318,175,248,210,1142,2,22,4
3333,1,13,424,94,2970,200,214,151,2242,2,37,6
2187,265,5,0,0,576,207,242,174,1230,3,15,3
2307,37,5,0,0,1142,220,229,145,182,3,5,3
3347,43,16,150,17,1883,221,203,112,4887,1,21,0
2885,86,30,270,160,1998,247,174,34,532,2,12,4
2734,17,6,95,5,1288,215,226,148,1853,0,11,0
2999,62,13,420,54,1797,230,213,113,3231,2,32,1
3362,36,14,60,13,2952,218,207,122,1657,2,37,6
3369,336,9,255,13,2589,199,227,167,2389,2,37,6
2562,1,14,127,34,787,199,212,150,1250,2,10,4
3008,48,21,182,40,5140,222,190,92,2322,0,28,0
3359,67,12,0,0,3540,232,217,116,2448,0,36,6
3119,358,16,618,6,3845,193,208,151,3471,0,28,0
3845,342,2,942,396,4775,214,235,159,2831,2,39,6
3164,211,18,469,94,1936,203,254,181,900,0,28,0
2955,278,5,234,29,3876,206,241,173,750,0,28,1
2315,278,27,60,25,872,137,232,229,658,3,5,2
2174,141,20,0,0,1253,245,230,105,1041,3,3,3
2294,56,22,0,0,150,228,187,81,1048,3,9,3
2959,113,10,240,40,5460,237,230,123,3966,0,28,1
3410,100,4,721,181,720,227,234,142,335,1,39,6
2158,0,15,30,0,1448,196,210,150,858,3,3,2
3440,0,23,240,132,4901,181,192,143,4207,2,38,6
3323,112,14,212,1,1973,243,225,108,3273,0,37,6
2268,300,22,212,116,638,154,226,209,631,3,5,2
