,elevation,aspect,slope,hd_to_hydrology,vd_to_hydrology,hd_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,hd_to_firepoint,wilderness,soil,target
4379,2801,125,20,108,35,2047,249,221,91,1104,2,12,4
4380,2281,83,8,0,0,228,231,227,128,421,3,10,3
4381,2290,8,19,127,39,484,195,199,137,553,3,9,2
4382,2225,59,19,30,8,785,231,197,91,390,3,9,2
4383,2213,337,13,0,0,819,190,221,170,335,3,13,3
4384,2221,318,21,30,12,834,161,216,194,309,3,13,2
4385,2274,259,29,67,41,1290,140,242,232,485,3,1,5
4386,2203,155,4,0,0,1296,224,240,150,680,3,16,3
4387,2204,216,11,0,0,1299,209,250,176,703,3,16,3
4388,2210,245,23,30,6,1302,167,250,216,726,3,16,3
4389,2195,346,19,30,2,1376,181,207,162,979,3,16,3
4390,2290,359,39,182,108,1358,134,139,120,1142,3,9,2
4391,2324,2,30,242,180,1101,165,170,130,1398,3,9,2
4392,2311,30,32,283,167,1019,191,152,77,1449,3,9,2
4393,2142,32,6,0,0,797,219,226,144,1577,3,0,3
4394,2377,55,13,424,180,890,228,211,113,1492,3,5,3
4395,2368,73,15,404,174,907,237,209,100,1466,3,5,3
4396,2359,82,14,382,165,924,239,214,103,1441,3,5,3
4397,2336,121,22,319,143,979,251,216,81,1365,3,5,3
4398,2293,111,28,255,106,1032,254,197,50,1290,3,2,3
4399,2278,108,28,234,94,1050,254,196,50,1266,3,2,3
4400,2262,110,28,212,78,1068,254,197,52,1242,3,2,3
4401,2248,138,20,192,67,1087,246,228,101,1218,3,2,3
4402,2256,191,25,150,76,1126,210,249,159,1172,3,2,3
4403,2243,141,30,108,62,1167,247,216,75,1126,3,2,3
4404,2232,141,32,85,51,1188,247,212,67,1104,3,2,3
4405,2211,146,32,42,28,1230,244,217,75,1061,3,2,3
4406,2200,143,32,30,12,1252,246,214,70,1040,3,2,3
4407,2165,66,5,30,-17,1318,225,230,141,979,3,3,3
4408,2170,328,16,30,2,1341,180,220,179,960,3,3,2
4409,2345,30,25,247,101,1396,203,176,98,598,3,9,2
4410,2358,343,9,162,49,1332,202,227,163,350,3,5,2
4411,2327,317,8,0,0,1290,198,233,174,182,3,5,3
4412,2357,354,15,170,45,1302,193,212,156,350,3,9,5
4413,2360,357,12,201,55,1312,200,217,154,384,3,5,5
4414,2358,12,10,216,56,1318,210,219,146,361,3,5,5
4415,2104,98,15,0,0,1008,243,218,100,674,3,2,3
4416,2097,47,10,0,0,983,224,219,129,702,3,2,3
4417,2102,330,18,30,13,932,174,215,180,759,3,13,5
4418,2089,8,19,0,0,511,195,199,137,782,3,9,3
4419,2154,323,36,162,99,532,110,179,196,789,3,9,5
4420,2096,134,23,42,15,242,249,223,90,836,3,0,2
4421,3032,99,7,42,3,2512,233,230,130,3952,0,22,0
4422,2833,2,18,85,7,1449,193,204,147,1048,2,30,4
4423,2830,13,9,30,2,1492,211,221,146,1136,2,22,4
4424,2841,321,13,67,3,1556,186,227,180,1253,2,22,4
4425,2869,299,9,90,-11,1670,196,237,181,1460,2,22,4
4426,2895,121,3,182,4,1839,224,237,148,1440,2,31,4
4427,2877,135,12,324,102,1914,239,234,123,1321,2,31,4
4428,2220,18,12,0,0,828,211,215,140,351,3,13,3
4429,2354,310,25,342,164,1357,143,213,206,466,3,9,2
4430,2219,280,8,0,0,1323,198,241,183,488,3,16,3
4431,2216,57,23,0,0,1395,229,184,77,967,3,16,3
4432,2149,347,11,0,0,780,198,222,162,1616,3,15,3
4433,2386,49,13,426,189,849,225,211,117,1519,3,5,3
4434,2370,92,17,382,173,882,244,212,91,1482,3,5,3
4435,2362,100,17,361,168,900,246,215,93,1456,3,5,3
4436,2353,106,21,339,159,918,250,210,79,1431,3,5,3
4437,2338,114,23,319,144,937,252,209,71,1406,3,2,3
4438,2315,123,27,277,122,973,253,209,65,1357,3,2,3
4439,2302,116,26,255,109,990,254,204,61,1332,3,2,3
4440,2288,108,25,234,101,1008,253,202,62,1308,3,2,3
4441,2275,99,25,212,88,1026,251,196,58,1284,3,2,3
4442,2243,111,23,170,59,1064,252,208,71,1237,3,2,3
4443,2236,168,19,150,55,1084,231,244,135,1214,3,2,3
4444,2241,162,28,108,61,1124,234,234,112,1168,3,2,3
4445,2218,138,32,67,37,1167,248,211,65,1124,3,2,3
4446,2183,145,28,0,0,1231,245,222,85,1062,3,2,3
4447,2168,110,5,30,-19,1276,228,234,140,1022,3,3,3
4448,2171,324,13,42,-2,1298,187,226,179,1003,3,3,3
4449,2208,336,28,134,55,1383,147,189,174,872,3,9,2
4450,2247,11,28,67,11,1423,178,171,119,816,3,9,2
4451,2353,341,13,216,44,1376,192,220,166,417,3,9,2
4452,2327,49,5,0,0,1321,222,228,141,212,3,5,3
4453,2327,326,9,0,0,1320,199,231,171,210,3,5,3
4454,2109,117,20,0,0,1050,250,216,84,636,3,2,3
4455,2202,39,35,180,107,591,197,141,54,854,3,9,5
4456,2118,51,32,30,23,547,217,155,49,819,3,9,5
4457,2105,40,26,0,0,543,211,172,82,815,3,9,3
4458,2130,323,35,95,57,543,111,180,196,811,3,9,5
4459,2143,324,36,124,76,547,107,176,195,812,3,9,5
4460,2170,323,36,175,104,560,110,179,196,819,3,9,5
4461,2182,330,34,201,127,569,123,179,184,824,3,9,5
4462,2081,69,11,0,0,218,232,218,116,819,3,0,3
4463,2973,150,17,134,41,1339,240,237,121,3271,0,21,0
4464,2866,317,11,153,-14,1668,190,230,180,1406,2,22,4
4465,2888,328,12,30,8,1749,191,226,175,1489,2,22,4
4466,2892,324,10,30,9,1761,194,229,175,1495,2,22,4
4467,2895,317,9,42,8,1773,196,232,176,1500,2,22,4
4468,2901,332,4,67,15,1798,211,235,162,1513,2,31,4
4469,2866,130,17,283,91,1956,246,228,105,1318,2,12,4
4470,2808,121,22,134,42,2058,251,217,83,1189,2,12,4
4471,2873,1,11,90,46,1950,204,219,152,1189,2,22,0
4472,2270,1,24,60,27,700,178,187,141,547,3,9,2
4473,2229,344,14,0,0,849,190,217,165,342,3,13,3
4474,2297,358,25,300,92,1146,174,187,144,175,3,9,2
4475,2263,250,32,60,30,1350,135,242,233,541,3,1,5
4476,2286,352,5,134,69,1350,211,231,158,592,3,1,2
4477,2276,52,22,108,63,1350,225,188,86,624,3,1,2
4478,2343,332,30,300,199,1082,137,187,181,1320,3,9,2
4479,2396,41,9,433,199,808,221,220,133,1544,3,5,3
4480,2390,86,16,408,193,824,241,212,97,1549,3,5,3
4481,2379,98,19,384,182,841,248,209,81,1523,3,5,3
4482,2356,117,21,339,159,876,251,215,81,1473,3,5,3
4483,2346,118,24,319,152,895,252,211,73,1448,3,2,3
4484,2333,115,26,297,139,914,254,204,60,1423,3,2,3
4485,2319,119,26,277,125,932,253,207,64,1398,3,2,3
4486,2285,114,22,212,92,984,252,211,76,1326,3,2,3
4487,2274,106,23,192,87,1003,252,205,69,1302,3,2,3
4488,2261,98,28,170,74,1022,252,189,46,1279,3,2,3
4489,2224,170,22,108,43,1082,230,243,133,1211,3,2,3
4490,2224,162,28,85,43,1103,234,233,109,1189,3,2,3
4491,2215,148,32,67,35,1124,243,218,78,1167,3,2,3
4492,2205,141,31,42,25,1146,247,214,70,1146,3,2,3
4493,2192,138,28,30,11,1167,249,216,75,1124,3,2,3
4494,2181,135,22,0,0,1189,248,225,93,1104,3,2,3
4495,2169,53,2,30,-13,1233,221,234,150,1064,3,3,3
4496,2331,117,3,0,0,1353,225,236,146,247,3,5,3
4497,2365,337,22,108,40,1350,167,204,174,283,3,9,5
4498,2167,102,15,190,33,1356,244,219,100,324,3,2,2
4499,2104,116,13,0,0,1065,242,227,111,626,3,2,3
4500,2108,312,14,67,4,990,182,229,187,713,3,9,5
4501,2156,298,25,134,68,872,141,222,217,859,3,9,5
4502,2183,305,28,170,95,828,131,211,215,918,3,9,5
4503,2219,43,35,180,124,618,203,143,49,882,3,9,5
4504,2118,36,28,0,0,573,205,165,79,845,3,9,3
4505,2208,343,31,242,153,607,141,176,163,859,3,9,5
4506,2200,11,28,234,9,547,178,170,118,892,3,9,5
4507,2105,50,24,30,10,285,223,180,78,886,3,0,5
4508,2095,41,21,0,0,256,217,188,97,859,3,0,3
4509,3075,91,20,0,0,2758,246,204,79,3918,0,21,0
4510,3045,340,17,631,231,633,183,214,169,1240,0,29,1
4511,2851,326,15,30,13,1590,181,221,180,1237,2,22,4
4512,2857,340,11,90,19,1622,197,224,166,1295,2,31,4
4513,2862,323,12,150,24,1657,190,228,177,1354,2,31,4
4514,2874,332,9,134,-6,1710,198,228,170,1441,2,31,4
4515,2888,327,13,60,9,1756,188,225,176,1451,2,31,4
4516,2898,324,7,67,15,1800,203,233,169,1471,2,31,4
4517,2898,27,6,150,7,1865,217,226,145,1509,2,31,4
4518,2897,15,7,175,6,1878,214,225,148,1500,2,31,4
4519,2893,65,9,228,2,1906,229,222,126,1452,2,31,4
4520,2861,112,17,268,83,1981,247,220,96,1338,2,12,4
4521,2813,118,22,150,44,2065,251,215,80,1231,2,12,4
4522,2771,315,18,108,10,2293,169,222,192,1020,2,30,1
4523,2862,43,12,420,20,2640,222,213,124,908,2,30,0
4524,2290,193,10,30,1,162,219,249,163,426,3,10,3
4525,2297,179,13,30,9,212,225,247,152,474,3,10,3
4526,2295,148,12,30,5,234,236,239,131,499,3,10,3
4527,2290,127,7,0,0,255,232,236,136,510,3,10,3
4528,2325,1,11,175,50,446,204,219,152,564,3,9,2
4529,2231,114,11,0,0,828,240,229,118,395,3,13,3
4530,2314,305,28,212,103,1008,134,213,214,108,3,9,2
4531,2401,352,13,485,159,1552,198,218,158,663,3,5,2
4532,2401,41,10,402,159,1571,221,219,132,752,3,5,2
4533,2276,244,11,120,43,1380,197,249,189,591,3,1,5
4534,2204,110,12,30,2,1385,241,226,112,743,3,16,3
4535,2202,299,10,0,0,1388,193,237,184,764,3,16,3
4536,2232,141,29,0,0,1434,248,218,77,949,3,16,3
4537,2152,331,7,0,0,752,203,231,167,1556,3,15,3
4538,2180,306,10,201,42,663,192,235,183,1601,3,9,2
4539,2203,267,26,256,65,660,146,240,228,1589,3,9,2
4540,2375,109,21,366,178,816,250,212,80,1539,3,5,3
4541,2339,114,23,297,142,872,252,209,71,1465,3,2,3
4542,2328,112,26,277,134,890,253,203,61,1440,3,2,3
4543,2311,111,26,255,117,907,253,202,59,1416,3,2,3
4544,2289,120,23,216,96,942,252,213,75,1368,3,2,3
4545,2278,123,23,192,85,960,251,215,78,1345,3,2,3
4546,2268,122,24,170,75,979,252,213,73,1321,3,2,3
4547,2241,105,28,127,54,1019,253,193,47,1276,3,2,3
4548,2224,110,24,108,40,1040,252,206,68,1253,3,2,3
4549,2214,139,21,85,30,1061,246,228,99,1231,3,2,3
4550,2208,151,26,67,27,1082,242,229,99,1209,3,2,3
4551,2190,142,25,30,10,1124,247,225,91,1167,3,2,3
4552,2180,133,17,0,0,1146,245,230,108,1146,3,2,3
4553,2176,339,11,42,4,1214,196,224,167,1087,3,3,3
4554,2380,300,24,134,42,1383,147,222,212,825,3,9,2
4555,2368,357,15,255,23,1452,196,212,153,499,3,5,2
4556,2337,95,13,30,8,1388,240,220,108,295,3,5,2
4557,2329,90,6,0,0,1385,230,230,134,285,3,5,3
4558,2383,27,19,277,74,1401,209,197,119,335,3,9,2
4559,2104,31,6,0,0,1082,219,228,145,618,3,13,3
4560,2151,307,27,150,62,914,138,213,211,824,3,9,5
4561,2177,300,28,175,89,870,131,216,219,883,3,9,5
4562,2207,307,31,212,119,828,123,205,215,942,3,9,5
4563,2211,57,37,150,29,636,217,138,22,902,3,9,5
4564,2131,38,27,0,0,603,208,170,82,875,3,9,3
4565,2149,316,35,90,54,601,107,186,207,870,3,9,5
4566,2942,131,19,42,14,1271,247,227,101,3195,0,21,0
4567,2850,359,12,30,4,1585,202,218,153,1187,2,30,4
4568,2888,311,14,95,9,1774,180,229,188,1418,2,31,4
4569,2903,0,5,134,19,1865,212,230,156,1463,2,31,4
4570,2902,7,8,170,11,1892,211,225,151,1480,2,31,4
4571,2889,63,14,268,-1,1947,232,211,109,1448,2,31,4
4572,2883,72,13,295,-7,1961,235,214,109,1425,2,31,4
4573,2291,84,6,0,0,127,229,229,133,361,3,10,3
4574,2289,41,5,0,0,150,220,229,145,384,3,10,3
4575,2288,23,2,0,0,175,218,235,154,408,3,10,3
4576,2288,184,4,0,0,201,220,242,157,433,3,10,3
4577,2287,163,6,0,0,255,226,242,150,484,3,10,3
4578,2328,333,10,153,49,417,197,228,169,569,3,9,2
4579,2331,351,17,228,84,553,188,209,157,649,3,9,2
4580,2238,102,21,0,0,828,250,207,75,421,3,13,3
4581,2225,8,3,0,0,850,216,232,154,391,3,9,3
4582,2346,12,21,319,134,1106,194,194,131,42,3,9,2
4583,2346,326,31,360,156,1242,129,188,190,242,3,9,2
4584,2408,10,11,446,166,1556,208,218,146,691,3,5,2
4585,2238,139,20,30,8,1418,246,229,102,571,3,0,3
4586,2230,120,8,0,0,1415,234,234,132,573,3,0,3
4587,2223,158,32,0,0,1455,235,226,96,942,3,16,3
4588,2217,156,21,0,0,1463,238,237,118,966,3,16,3
4589,2157,76,14,0,0,741,236,214,106,1513,3,0,3
4590,2158,311,19,0,0,726,166,223,196,1533,3,15,3
4591,2208,335,30,85,48,674,140,185,176,1613,3,9,2
4592,2271,273,29,379,133,631,132,233,234,1600,3,9,2
4593,2397,196,7,457,200,726,219,246,162,1597,3,5,3
4594,2396,149,12,430,199,741,236,239,131,1600,3,5,3
4595,2372,116,19,350,175,792,249,218,89,1556,3,5,3
4596,2334,104,23,277,137,849,251,203,66,1482,3,2,3
4597,2295,107,25,212,101,900,253,202,62,1410,3,2,3
4598,2247,127,28,127,54,977,253,209,65,1318,3,2,3
4599,2234,121,28,108,47,997,254,205,59,1296,3,2,3
4600,2221,117,27,85,34,1018,254,204,60,1273,3,2,3
4601,2206,123,24,67,22,1040,252,214,75,1252,3,2,3
4602,2195,134,21,42,11,1061,248,225,94,1230,3,2,3
4603,2188,136,18,30,7,1082,245,230,106,1209,3,2,3
4604,2181,130,11,0,0,1104,238,234,124,1189,3,2,3
4605,2180,69,3,0,0,1126,223,233,145,1168,3,3,3
4606,2180,14,7,30,0,1149,213,225,149,1149,3,3,3
4607,2179,348,10,42,3,1172,201,224,161,1129,3,3,3
4608,2387,291,20,124,49,1353,160,233,210,836,3,9,2
4609,2399,59,17,301,61,1377,231,202,98,671,3,5,2
4610,2336,65,9,0,0,1418,229,222,126,323,3,5,3
4611,2332,15,11,0,0,1415,210,217,143,313,3,5,3
4612,2334,343,14,30,5,1413,190,218,165,306,3,15,5
4613,2398,337,23,192,73,1413,164,202,174,366,3,9,5
4614,2392,34,21,297,81,1430,211,188,104,323,3,9,2
4615,2312,67,28,297,132,1471,234,173,52,170,3,9,2
4616,2261,52,21,228,81,1510,226,191,89,120,3,9,2
4617,2106,0,5,0,0,1123,213,231,156,582,3,2,3
4618,2111,333,13,30,4,1099,191,223,172,612,3,13,5
4619,2233,307,30,255,145,830,124,206,215,967,3,9,5
4620,2141,46,24,0,0,633,219,180,83,904,3,9,3
4621,2194,312,32,150,105,636,118,197,210,902,3,9,5
4622,2242,342,29,268,180,664,149,184,166,918,3,9,5
4623,2122,49,24,0,0,309,221,180,80,882,3,0,3
4624,2121,294,20,108,40,192,160,231,209,765,3,9,5
4625,2995,48,6,30,0,2236,223,226,139,4155,0,22,0
4626,2923,26,10,170,25,1385,215,218,138,700,2,30,1
4627,2858,327,11,0,0,1626,192,227,174,1224,2,22,4
4628,2883,329,11,150,4,1776,193,227,173,1383,2,31,1
4629,2298,117,11,0,0,108,238,230,121,297,3,10,3
4630,2237,81,13,0,0,849,237,216,107,420,3,9,3
4631,2256,322,25,67,25,912,149,207,193,330,3,9,2
4632,2238,173,17,30,4,1455,228,246,144,601,3,0,3
4633,2234,151,12,0,0,1451,236,240,132,600,3,0,3
4634,2298,15,9,180,65,1440,212,221,146,671,3,1,5
4635,2232,169,34,0,0,1465,223,230,110,892,3,0,3
4636,2212,151,24,0,0,1477,242,231,104,937,3,16,3
4637,2208,301,10,30,-14,1452,193,236,183,984,3,9,2
4638,2268,311,41,124,39,1360,81,175,216,1082,3,9,2
4639,2393,349,24,323,211,1188,168,193,158,1159,3,9,2
4640,2159,29,6,0,0,716,218,227,145,1490,3,15,3
4641,2292,282,30,418,154,603,125,226,233,1627,3,9,2
4642,2346,293,22,532,208,626,151,228,215,1620,3,9,2
4643,2389,146,16,418,192,716,240,236,121,1630,3,5,3
4644,2382,134,20,390,185,732,247,227,99,1622,3,5,3
4645,2374,131,20,362,177,750,248,225,96,1598,3,5,3
4646,2357,120,23,309,160,787,252,214,78,1548,3,2,3
4647,2292,109,26,192,98,876,253,201,58,1429,3,2,3
4648,2263,111,25,150,69,914,253,204,63,1383,3,2,3
4649,2236,118,26,108,43,955,254,206,62,1338,3,2,3
4650,2225,122,26,85,32,976,253,209,66,1316,3,2,3
4651,2212,119,25,67,25,997,253,210,69,1294,3,2,3
4652,2200,113,22,42,13,1018,251,211,76,1273,3,2,3
4653,2190,114,17,30,6,1040,247,221,97,1252,3,2,3
4654,2184,116,9,0,0,1062,236,231,126,1231,3,2,3
4655,2184,351,9,42,4,1129,204,225,159,1172,3,3,3
4656,2189,330,17,85,13,1176,178,218,178,1134,3,9,2
4657,2225,321,17,190,37,1239,175,222,186,1050,3,9,2
4658,2399,71,13,300,61,1347,234,214,110,685,3,5,2
4659,2381,73,8,234,35,1385,230,225,128,558,3,5,2
4660,2342,348,6,0,0,1448,209,231,160,351,3,5,3
4661,2411,7,23,277,100,1451,187,189,133,371,3,9,2
4662,2318,64,27,277,138,1500,233,176,58,150,3,9,2
4663,2237,89,14,162,86,1503,240,217,104,175,3,9,2
4664,2116,62,7,30,4,1190,226,226,134,518,3,2,3
4665,2116,318,15,30,10,1116,180,226,185,607,3,9,5
4666,2256,306,30,255,8,834,124,207,216,994,3,9,5
4667,2268,325,29,234,20,816,136,194,191,1024,3,9,5
4668,2145,329,17,30,4,661,178,218,179,932,3,9,5
4669,2218,303,30,180,129,671,126,211,218,934,3,9,5
4670,2964,96,19,480,157,497,246,210,85,907,0,28,1
4671,2907,7,4,175,27,1907,215,232,154,1397,2,31,4
4672,2870,100,20,268,90,2043,249,208,79,1421,2,12,4
4673,2778,100,13,42,3,2173,241,222,109,1260,2,12,4
4674,2301,119,11,0,0,108,239,231,121,255,3,10,3
4675,2328,335,20,108,38,382,170,208,175,569,3,9,2
4676,2242,105,13,0,0,850,242,223,109,451,3,13,3
4677,2296,321,23,150,69,968,156,212,192,242,3,9,2
4678,2325,313,25,212,103,997,145,212,203,153,3,9,2
4679,2364,3,30,404,152,1107,166,169,129,95,3,9,2
4680,2423,39,9,459,181,1495,221,220,134,661,3,5,2
4681,2231,243,2,30,-1,1489,215,240,163,633,3,0,3
4682,2233,332,8,0,0,1485,201,230,168,631,3,16,3
4683,2286,274,22,134,55,1470,154,239,221,674,3,1,5
4684,2207,183,29,0,0,1485,214,244,143,870,3,0,3
4685,2212,182,22,0,0,1495,220,248,149,912,3,16,3
4686,2162,311,9,0,0,691,196,234,177,1468,3,15,3
4687,2385,149,10,437,188,674,234,240,137,1657,3,5,3
4688,2374,131,20,379,177,708,248,224,95,1639,3,5,3
4689,2358,136,22,323,161,745,248,224,92,1590,3,2,3
4690,2337,127,26,268,140,782,252,212,71,1542,3,2,3
4691,2312,122,27,216,115,816,253,206,61,1495,3,2,3
4692,2286,120,27,170,89,853,254,206,61,1448,3,2,3
4693,2233,114,28,95,40,933,254,199,51,1358,3,2,3
4694,2217,120,25,67,24,955,253,209,67,1337,3,2,3
4695,2207,121,21,42,14,976,250,218,85,1315,3,2,3
4696,2184,332,6,30,0,1064,207,233,165,1233,3,3,3
4697,2187,326,7,42,6,1087,202,232,169,1214,3,3,3
4698,2189,330,9,67,8,1110,199,229,170,1195,3,3,3
4699,2284,7,23,0,0,1304,186,189,134,947,3,9,2
4700,2338,133,9,30,0,1463,235,236,131,402,3,5,3
4701,2187,120,27,85,45,1410,254,205,60,277,3,2,2
4702,2120,104,10,30,3,1256,237,228,121,454,3,2,3
4703,2117,3,9,0,0,1207,208,223,152,514,3,2,3
4704,2118,3,12,0,0,1182,203,216,150,543,3,13,3
4705,2120,314,16,42,8,1134,176,226,189,603,3,9,5
4706,2177,333,19,228,73,976,172,211,176,812,3,9,5
4707,2246,297,32,258,-1,876,116,211,227,962,3,9,5
4708,2224,287,29,180,129,700,127,223,230,964,3,9,5
4709,2256,304,26,240,177,713,138,216,213,972,3,9,5
4710,2274,337,25,247,58,664,156,196,174,983,3,9,5
4711,3276,52,11,150,11,3636,226,217,124,3529,0,37,6
4712,3095,50,21,42,1,2777,224,189,89,4011,0,21,0
4713,3087,17,32,495,216,495,177,158,101,1852,0,29,0
4714,2911,151,2,242,24,1972,222,239,152,1395,2,31,4
4715,2794,104,17,90,19,2163,246,217,94,1321,2,12,4
4716,2303,124,10,0,0,108,238,233,125,212,3,10,3
4717,2300,351,5,0,0,127,212,232,158,234,3,9,3
4718,2332,346,30,95,44,350,147,177,158,503,3,9,2
4719,2274,114,28,60,27,799,254,199,51,543,3,3,2
4720,2247,106,16,0,0,849,246,218,96,484,3,9,3
4721,2297,309,22,150,66,931,155,220,203,277,3,9,2
4722,2197,61,6,0,0,1505,225,227,136,834,3,16,3
4723,2195,189,3,30,-16,1515,219,241,158,892,3,16,3
4724,2298,308,37,127,81,1345,99,191,219,1082,3,9,2
4725,2417,0,15,402,235,1103,196,210,150,1113,3,5,2
4726,2394,20,15,446,238,1019,208,208,134,1148,3,5,2
4727,2385,207,5,459,188,633,217,245,164,1684,3,5,3
4728,2357,129,23,342,160,703,250,220,85,1632,3,2,3
4729,2339,134,25,285,142,741,250,219,81,1584,3,2,3
4730,2316,126,27,228,119,774,253,211,67,1537,3,2,3
4731,2303,123,28,201,106,792,253,207,61,1513,3,2,3
4732,2290,125,29,175,93,811,253,206,59,1490,3,2,3
4733,2277,128,29,150,80,830,253,207,59,1468,3,2,3
4734,2251,131,29,108,57,870,251,211,66,1423,3,2,3
4735,2239,128,30,85,45,891,252,205,56,1401,3,2,3
4736,2223,125,31,67,29,912,253,201,50,1379,3,2,3
4737,2200,131,19,30,7,955,247,226,100,1337,3,2,3
4738,2186,86,7,0,0,999,230,229,132,1296,3,3,3
4739,2186,351,6,30,0,1022,209,229,159,1276,3,3,3
4740,2192,320,11,85,11,1092,192,230,177,1218,3,9,3
4741,2234,326,23,212,62,1176,156,207,187,1116,3,9,2
4742,2308,304,28,90,16,1233,132,213,215,1006,3,9,2
4743,2341,105,11,30,4,1422,238,227,118,443,3,5,2
4744,2337,52,3,0,0,1437,221,233,149,430,3,5,3
4745,2338,311,9,0,0,1451,196,234,177,418,3,15,5
4746,2366,322,21,108,30,1501,162,214,189,391,3,9,5
4747,2127,87,10,0,0,1298,235,224,119,421,3,2,3
4748,2123,354,15,0,0,1249,193,212,156,481,3,13,3
4749,2127,4,15,0,0,1200,199,210,147,541,3,13,3
4750,2137,301,27,85,25,1129,136,217,217,631,3,9,5
4751,2258,118,28,85,36,769,254,202,55,1034,3,3,5
4752,2182,93,23,0,0,730,249,197,64,1001,3,3,3
4753,2172,57,22,0,0,726,229,187,80,997,3,9,3
4754,2163,14,22,0,0,722,193,189,126,994,3,9,5
4755,2264,302,28,240,175,731,131,213,217,1001,3,9,5
4756,2191,64,33,0,0,433,229,155,32,912,3,0,3
4757,2164,27,28,30,0,384,196,169,96,860,3,9,5
4758,3283,92,8,124,18,3670,233,228,128,3542,0,37,6
4759,2962,153,7,30,0,1622,229,241,144,3544,0,22,0
4760,3145,324,39,330,149,514,97,168,195,2084,0,29,6
4761,3029,113,14,655,229,664,244,224,107,1084,0,28,1
4762,2848,92,20,95,43,120,247,204,77,819,0,28,1
4763,2938,356,9,120,15,1397,205,224,156,558,2,30,1
4764,2791,117,14,85,13,2188,244,226,108,1345,2,12,4
4765,2782,84,7,30,7,2222,230,228,131,1308,2,22,4
4766,2302,348,6,0,0,127,209,231,160,192,3,9,3
4767,2337,350,33,120,46,297,143,166,148,408,3,9,2
4768,2247,68,9,0,0,865,230,221,124,488,3,9,3
4769,2401,0,30,480,195,1110,161,168,132,201,3,9,2
4770,2432,349,21,537,242,1318,176,199,159,488,3,9,2
4771,2241,319,23,30,10,1554,153,211,195,696,3,16,5
4772,2262,351,17,108,31,1531,188,209,158,700,3,5,5
4773,2290,322,18,170,55,1530,172,219,186,731,3,5,5
4774,2294,66,20,162,80,1530,235,194,82,765,3,1,2
4775,2408,1,21,408,220,957,184,195,144,1142,3,0,2
4776,2187,303,27,42,19,624,135,215,215,1443,3,9,2
4777,2253,309,24,153,95,564,147,216,206,1528,3,9,2
4778,2373,118,19,395,176,642,249,220,92,1698,3,5,3
4779,2362,114,22,365,165,661,251,213,78,1674,3,2,3
4780,2338,127,24,306,141,700,251,216,79,1626,3,2,3
4781,2308,130,27,218,111,750,251,214,72,1556,3,2,3
4782,2295,124,28,190,98,768,253,207,62,1533,3,2,3
4783,2280,122,30,162,83,787,254,201,51,1510,3,2,3
4784,2265,127,31,134,68,807,253,202,51,1487,3,2,3
4785,2251,132,31,108,54,828,251,206,58,1465,3,2,3
4786,2239,136,31,85,42,849,249,210,63,1443,3,2,3
4787,2227,134,32,67,33,870,250,206,57,1421,3,2,3
4788,2193,132,13,30,0,934,241,233,119,1358,3,2,3
4789,2189,113,5,0,0,957,230,234,138,1338,3,3,3
4790,2188,354,5,30,-4,979,212,231,157,1318,3,3,3
4791,2355,300,25,120,13,1239,143,221,214,990,3,9,2
4792,2367,302,27,150,25,1236,134,216,216,990,3,9,2
4793,2340,66,6,0,0,1396,226,228,137,470,3,5,3
4794,2351,312,19,42,13,1441,167,223,195,437,3,9,5
4795,2367,313,18,95,28,1473,170,224,193,424,3,9,5
4796,2374,311,18,124,32,1489,169,225,195,421,3,9,5
4797,2389,300,15,212,61,1530,176,232,196,430,3,9,5
4798,2211,153,35,90,31,1597,237,218,80,90,3,2,2
4799,2142,137,19,0,0,1390,245,229,105,330,3,2,3
4800,2129,47,8,0,0,1340,223,223,135,390,3,13,3
4801,2134,15,16,0,0,1218,204,206,136,540,3,13,3
4802,2198,345,19,212,61,1040,178,206,164,780,3,9,5
4803,2212,310,30,301,108,979,126,205,211,870,3,9,5
4804,2266,119,25,85,35,808,253,210,70,1072,3,3,5
4805,2203,87,23,0,0,771,246,196,67,1041,3,3,3
4806,2186,41,20,0,0,760,218,193,101,1031,3,9,3
4807,2188,339,27,67,36,750,153,191,170,1020,3,9,5
4808,2251,75,27,60,35,525,240,178,51,981,3,0,3
4809,2234,77,30,30,18,499,241,171,39,953,3,0,3
4810,2894,329,17,247,26,1082,177,217,179,638,2,22,1
4811,2780,135,5,30,1,2247,228,238,144,1332,2,22,4
4812,2316,324,25,42,14,170,151,205,190,201,3,9,2
4813,2336,325,27,85,36,212,143,200,190,256,3,9,2
4814,2361,6,19,150,72,361,194,201,141,459,3,9,2
4815,2352,60,13,162,64,408,230,213,114,518,3,3,2
4816,2255,90,12,0,0,840,239,220,110,524,3,9,3
4817,2444,354,20,564,254,1298,181,200,153,495,3,9,2
4818,2273,327,25,60,41,1574,150,202,187,721,3,5,5
4819,2280,355,22,67,42,1570,178,195,151,720,3,5,5
4820,2271,1,17,134,37,1561,193,205,148,730,3,5,5
4821,2418,12,19,488,230,997,197,197,132,1082,3,5,2
4822,2417,36,19,371,229,914,215,194,107,1127,3,0,2
4823,2260,24,28,297,100,488,192,168,99,1621,3,9,2
4824,2354,253,26,516,129,524,152,246,225,1740,3,9,2
4825,2378,159,3,450,157,582,223,240,152,1744,3,5,3
